61.1340,61.0976,61.0610,61.0240,60.9868,60.9492,60.9114,60.8732,60.8348,60.7961,60.7571,60.7178,60.6782,60.6384,60.5983,60.5579,60.5172,60.4763,60.4351,60.3937,60.3520,60.3100,60.2678,60.2254,60.1827,60.1398,60.0966,60.0532,60.0096,59.9658,59.9217,59.8774,59.8329,59.7882,59.7432,59.6981,59.6527,59.6072,59.5614,59.5155,59.4693,59.4230,59.3765,59.3298,59.2830,59.2359,59.1887,59.1413,59.0938,59.0461,58.9982,58.9502,58.9020,58.8537,58.8053,58.7567,58.7079,58.6590,58.6100,58.5609,58.5116,58.4622,58.4127,58.3631,58.3133,58.2635,58.2135,58.1635,58.1133,58.0630,58.0127,57.9623,57.9117,57.8611,57.8104,57.7596,57.7087,57.6578,57.6068,57.5557,57.5045,57.4533,57.4021,57.3507,57.2993,57.2479,57.1964,57.1449,57.0933,57.0416,56.9900,56.9383,56.8865,56.8348,56.7830,56.7311,56.6792,56.6274,56.5754,56.5235,56.4716,56.4196,56.3676,56.3156,56.2637,56.2117,56.1596,56.1077,56.0556,56.0036,55.9516,55.8996,55.8476,55.7957,55.7437,55.6917,55.6398,55.5879,55.5359,55.4841,55.4322,55.3803,55.3285,55.2767,55.2249,55.1732,55.1215,55.0698,55.0181,54.9665,54.9149,54.8634,54.8119,54.7604,54.7090,54.6576,54.6063,54.5550,54.5037,54.4525
61.2690,61.2326,61.1959,61.1589,61.1216,61.0841,61.0462,61.0080,60.9696,60.9309,60.8918,60.8525,60.8129,60.7731,60.7330,60.6926,60.6519,60.6110,60.5698,60.5284,60.4867,60.4447,60.4025,60.3601,60.3174,60.2745,60.2313,60.1879,60.1443,60.1004,60.0564,60.0121,59.9676,59.9229,59.8779,59.8328,59.7875,59.7419,59.6962,59.6503,59.6041,59.5578,59.5113,59.4647,59.4178,59.3708,59.3236,59.2762,59.2287,59.1810,59.1332,59.0852,59.0370,58.9887,58.9403,58.8917,58.8430,58.7941,58.7451,58.6960,58.6468,58.5974,58.5479,58.4983,58.4486,58.3988,58.3489,58.2988,58.2487,58.1984,58.1481,58.0977,58.0472,57.9966,57.9459,57.8952,57.8443,57.7934,57.7424,57.6914,57.6403,57.5891,57.5378,57.4865,57.4352,57.3837,57.3323,57.2808,57.2292,57.1776,57.1260,57.0743,57.0226,56.9708,56.9191,56.8672,56.8154,56.7636,56.7117,56.6598,56.6079,56.5560,56.5040,56.4521,56.4001,56.3481,56.2962,56.2442,56.1922,56.1402,56.0883,56.0363,55.9843,55.9324,55.8804,55.8285,55.7766,55.7247,55.6728,55.6209,55.5691,55.5173,55.4655,55.4137,55.3620,55.3103,55.2586,55.2069,55.1553,55.1037,55.0522,55.0007,54.9492,54.8978,54.8464,54.7950,54.7437,54.6924,54.6412,54.5900
61.4037,61.3673,61.3306,61.2936,61.2563,61.2187,61.1808,61.1427,61.1042,61.0654,61.0264,60.9871,60.9475,60.9076,60.8675,60.8271,60.7864,60.7455,60.7043,60.6628,60.6211,60.5792,60.5370,60.4945,60.4519,60.4089,60.3658,60.3224,60.2788,60.2349,60.1909,60.1466,60.1021,60.0574,60.0124,59.9673,59.9220,59.8765,59.8307,59.7848,59.7387,59.6924,59.6460,59.5993,59.5524,59.5054,59.4583,59.4109,59.3634,59.3157,59.2679,59.2199,59.1718,59.1235,59.0751,59.0266,58.9779,58.9290,58.8801,58.8310,58.7817,58.7324,58.6829,58.6334,58.5837,58.5339,58.4840,58.4340,58.3839,58.3337,58.2834,58.2330,58.1825,58.1319,58.0813,58.0305,57.9797,57.9288,57.8779,57.8269,57.7758,57.7246,57.6734,57.6221,57.5708,57.5194,57.4680,57.4165,57.3650,57.3134,57.2618,57.2102,57.1585,57.1068,57.0550,57.0032,56.9515,56.8996,56.8478,56.7959,56.7440,56.6921,56.6402,56.5883,56.5364,56.4844,56.4325,56.3805,56.3286,56.2766,56.2247,56.1728,56.1208,56.0689,56.0170,55.9651,55.9133,55.8614,55.8095,55.7577,55.7059,55.6541,55.6024,55.5506,55.4989,55.4472,55.3956,55.3439,55.2924,55.2408,55.1893,55.1378,55.0864,55.0350,54.9836,54.9323,54.8810,54.8298,54.7786,54.7275
61.5383,61.5019,61.4652,61.4281,61.3908,61.3532,61.3153,61.2771,61.2386,61.1998,61.1608,61.1214,61.0818,61.0419,61.0018,60.9614,60.9207,60.8798,60.8386,60.7971,60.7554,60.7134,60.6712,60.6288,60.5861,60.5432,60.5000,60.4567,60.4130,60.3692,60.3252,60.2809,60.2364,60.1917,60.1468,60.1017,60.0563,60.0108,59.9651,59.9192,59.8731,59.8268,59.7804,59.7337,59.6869,59.6399,59.5928,59.5454,59.4979,59.4503,59.4025,59.3545,59.3064,59.2581,59.2098,59.1612,59.1125,59.0637,59.0148,58.9657,58.9165,58.8672,58.8178,58.7682,58.7186,58.6688,58.6189,58.5690,58.5189,58.4687,58.4184,58.3680,58.3176,58.2671,58.2164,58.1657,58.1150,58.0641,58.0132,57.9622,57.9111,57.8600,57.8088,57.7576,57.7063,57.6549,57.6035,57.5521,57.5006,57.4491,57.3975,57.3459,57.2942,57.2425,57.1908,57.1391,57.0873,57.0355,56.9837,56.9319,56.8800,56.8282,56.7763,56.7244,56.6725,56.6206,56.5687,56.5168,56.4649,56.4130,56.3610,56.3091,56.2573,56.2054,56.1535,56.1016,56.0498,55.9979,55.9461,55.8943,55.8426,55.7908,55.7391,55.6874,55.6357,55.5840,55.5324,55.4809,55.4293,55.3778,55.3263,55.2748,55.2234,55.1721,55.1207,55.0695,55.0182,54.9670,54.9159,54.8648
61.6727,61.6363,61.5995,61.5624,61.5251,61.4874,61.4495,61.4113,61.3728,61.3340,61.2949,61.2556,61.2160,61.1761,61.1360,61.0955,61.0548,61.0139,60.9727,60.9312,60.8895,60.8475,60.8054,60.7629,60.7202,60.6773,60.6341,60.5907,60.5471,60.5033,60.4593,60.4150,60.3705,60.3258,60.2809,60.2358,60.1905,60.1450,60.0993,60.0534,60.0073,59.9610,59.9146,59.8680,59.8211,59.7742,59.7270,59.6797,59.6323,59.5846,59.5368,59.4889,59.4408,59.3926,59.3442,59.2957,59.2471,59.1983,59.1493,59.1003,59.0511,59.0019,58.9524,58.9029,58.8533,58.8035,58.7537,58.7037,58.6537,58.6035,58.5533,58.5029,58.4525,58.4020,58.3514,58.3008,58.2500,58.1992,58.1483,58.0973,58.0463,57.9952,57.9441,57.8929,57.8416,57.7903,57.7389,57.6875,57.6360,57.5845,57.5330,57.4814,57.4298,57.3781,57.3265,57.2747,57.2230,57.1713,57.1195,57.0677,57.0159,56.9640,56.9122,56.8603,56.8085,56.7566,56.7047,56.6529,56.6010,56.5491,56.4972,56.4454,56.3935,56.3417,56.2898,56.2380,56.1862,56.1344,56.0826,56.0308,55.9791,55.9274,55.8757,55.8240,55.7723,55.7208,55.6692,55.6176,55.5661,55.5146,55.4632,55.4117,55.3604,55.3090,55.2577,55.2065,55.1553,55.1041,55.0530,55.0020
61.8069,61.7705,61.7337,61.6966,61.6592,61.6216,61.5836,61.5454,61.5068,61.4680,61.4290,61.3896,61.3500,61.3100,61.2699,61.2294,61.1888,61.1478,61.1066,61.0651,61.0234,60.9814,60.9392,60.8968,60.8541,60.8112,60.7680,60.7246,60.6810,60.6372,60.5931,60.5489,60.5044,60.4597,60.4148,60.3697,60.3244,60.2789,60.2333,60.1874,60.1413,60.0950,60.0486,60.0020,59.9552,59.9083,59.8612,59.8139,59.7664,59.7188,59.6710,59.6231,59.5751,59.5268,59.4785,59.4300,59.3814,59.3326,59.2837,59.2347,59.1856,59.1363,59.0869,59.0374,58.9878,58.9381,58.8883,58.8383,58.7883,58.7382,58.6880,58.6377,58.5873,58.5368,58.4863,58.4356,58.3849,58.3341,58.2832,58.2323,58.1813,58.1303,58.0791,58.0280,57.9767,57.9255,57.8741,57.8227,57.7713,57.7198,57.6683,57.6168,57.5652,57.5136,57.4619,57.4103,57.3586,57.3068,57.2551,57.2033,57.1516,57.0998,57.0479,56.9961,56.9443,56.8925,56.8406,56.7888,56.7369,56.6851,56.6333,56.5814,56.5296,56.4778,56.4260,56.3742,56.3224,56.2707,56.2189,56.1672,56.1155,56.0638,56.0122,55.9605,55.9089,55.8573,55.8058,55.7543,55.7028,55.6513,55.5999,55.5485,55.4972,55.4459,55.3946,55.3435,55.2923,55.2411,55.1901,55.1390
61.9410,61.9045,61.8676,61.8305,61.7931,61.7555,61.7175,61.6792,61.6407,61.6019,61.5628,61.5234,61.4837,61.4438,61.4036,61.3632,61.3225,61.2815,61.2403,61.1988,61.1571,61.1152,61.0729,61.0305,60.9878,60.9449,60.9017,60.8584,60.8148,60.7709,60.7269,60.6826,60.6382,60.5935,60.5486,60.5035,60.4582,60.4127,60.3671,60.3212,60.2751,60.2289,60.1825,60.1359,60.0891,60.0422,59.9951,59.9478,59.9004,59.8528,59.8051,59.7571,59.7091,59.6609,59.6126,59.5641,59.5155,59.4668,59.4179,59.3689,59.3198,59.2706,59.2212,59.1717,59.1222,59.0725,59.0227,58.9728,58.9228,58.8727,58.8225,58.7723,58.7219,58.6714,58.6209,58.5703,58.5196,58.4689,58.4180,58.3671,58.3162,58.2651,58.2140,58.1629,58.1117,58.0605,58.0092,57.9578,57.9064,57.8550,57.8035,57.7520,57.7004,57.6489,57.5973,57.5456,57.4939,57.4423,57.3906,57.3388,57.2871,57.2353,57.1836,57.1318,57.0800,57.0282,56.9764,56.9246,56.8728,56.8210,56.7692,56.7174,56.6656,56.6138,56.5620,56.5103,56.4586,56.4068,56.3551,56.3034,56.2518,56.2001,56.1485,56.0969,56.0453,55.9938,55.9423,55.8908,55.8393,55.7879,55.7366,55.6852,55.6339,55.5827,55.5314,55.4803,55.4291,55.3780,55.3270,55.2760
62.0748,62.0383,62.0014,61.9643,61.9269,61.8892,61.8512,61.8129,61.7743,61.7355,61.6964,61.6570,61.6173,61.5774,61.5372,61.4967,61.4560,61.4151,61.3738,61.3324,61.2906,61.2487,61.2064,61.1640,61.1213,61.0784,61.0353,60.9919,60.9483,60.9044,60.8604,60.8162,60.7717,60.7270,60.6822,60.6371,60.5918,60.5463,60.5006,60.4548,60.4088,60.3625,60.3161,60.2696,60.2228,60.1759,60.1288,60.0816,60.0342,59.9866,59.9389,59.8910,59.8429,59.7948,59.7465,59.6981,59.6495,59.6007,59.5519,59.5029,59.4538,59.4046,59.3553,59.3059,59.2563,59.2067,59.1569,59.1070,59.0571,59.0070,58.9569,58.9066,58.8563,58.8059,58.7554,58.7048,58.6542,58.6034,58.5526,58.5018,58.4508,58.3998,58.3488,58.2977,58.2465,58.1953,58.1440,58.0927,58.0414,57.9900,57.9385,57.8871,57.8356,57.7840,57.7324,57.6808,57.6292,57.5776,57.5259,57.4742,57.4225,57.3708,57.3190,57.2673,57.2155,57.1637,57.1120,57.0602,57.0084,56.9567,56.9049,56.8532,56.8014,56.7497,56.6980,56.6462,56.5945,56.5428,56.4912,56.4395,56.3879,56.3363,56.2847,56.2331,56.1816,56.1301,56.0786,56.0272,55.9758,55.9244,55.8731,55.8218,55.7705,55.7193,55.6681,55.6170,55.5659,55.5148,55.4638,55.4128
62.2085,62.1719,62.1350,62.0979,62.0604,62.0227,61.9847,61.9464,61.9078,61.8689,61.8298,61.7904,61.7507,61.7108,61.6706,61.6301,61.5894,61.5484,61.5072,61.4657,61.4240,61.3820,61.3398,61.2973,61.2546,61.2117,61.1686,61.1252,61.0816,61.0378,60.9937,60.9495,60.9050,60.8604,60.8155,60.7704,60.7252,60.6797,60.6341,60.5882,60.5422,60.4960,60.4496,60.4031,60.3563,60.3094,60.2623,60.2151,60.1677,60.1202,60.0725,60.0246,59.9766,59.9285,59.8802,59.8318,59.7832,59.7345,59.6857,59.6368,59.5877,59.5385,59.4892,59.4398,59.3903,59.3407,59.2909,59.2411,59.1912,59.1412,59.0910,59.0408,58.9905,58.9401,58.8897,58.8391,58.7885,58.7378,58.6870,58.6362,58.5853,58.5344,58.4834,58.4323,58.3812,58.3300,58.2788,58.2275,58.1762,58.1248,58.0734,58.0220,57.9705,57.9190,57.8675,57.8159,57.7643,57.7127,57.6610,57.6094,57.5577,57.5060,57.4543,57.4026,57.3509,57.2992,57.2475,57.1957,57.1440,57.0923,57.0406,56.9888,56.9371,56.8854,56.8337,56.7821,56.7304,56.6787,56.6271,56.5755,56.5239,56.4723,56.4208,56.3693,56.3178,56.2663,56.2149,56.1635,56.1121,56.0608,56.0094,55.9582,55.9070,55.8558,55.8046,55.7535,55.7025,55.6515,55.6005,55.5496
62.3419,62.3054,62.2685,62.2313,62.1938,62.1560,62.1180,62.0797,62.0411,62.0022,61.9631,61.9236,61.8839,61.8440,61.8038,61.7633,61.7225,61.6816,61.6403,61.5988,61.5571,61.5151,61.4729,61.4304,61.3878,61.3448,61.3017,61.2583,61.2147,61.1709,61.1269,61.0826,61.0382,60.9935,60.9487,60.9036,60.8584,60.8129,60.7673,60.7215,60.6755,60.6292,60.5829,60.5363,60.4896,60.4427,60.3957,60.3485,60.3011,60.2536,60.2059,60.1581,60.1101,60.0620,60.0137,59.9653,59.9168,59.8681,59.8194,59.7704,59.7214,59.6723,59.6230,59.5736,59.5241,59.4745,59.4248,59.3750,59.3251,59.2751,59.2250,59.1748,59.1246,59.0742,59.0238,58.9733,58.9227,58.8721,58.8213,58.7705,58.7197,58.6687,58.6178,58.5667,58.5157,58.4645,58.4133,58.3621,58.3108,58.2595,58.2081,58.1567,58.1053,58.0538,58.0023,57.9508,57.8992,57.8476,57.7960,57.7444,57.6928,57.6412,57.5895,57.5378,57.4862,57.4345,57.3828,57.3311,57.2794,57.2277,57.1760,57.1244,57.0727,57.0210,56.9694,56.9177,56.8661,56.8145,56.7629,56.7113,56.6598,56.6083,56.5567,56.5053,56.4538,56.4024,56.3510,56.2996,56.2483,56.1970,56.1457,56.0945,56.0433,55.9922,55.9411,55.8900,55.8390,55.7880,55.7371,55.6862
